fecha,cod_prov,provincia,casos_nuevos,casos_acum,incidencia,positividad,recuperados,defun_nuevos,defun_acum,procesadas
2020-03-24,25,Santiago,9.0,53.0,,,,2.0,2.0,
2020-03-24,26,Santiago Rodríguez,0.0,0.0,,,,0.0,0.0,
2020-03-24,32,Santo Domingo,12.0,52.0,,,,0.0,0.0,
2020-03-24,27,Valverde,0.0,1.0,,,,0.0,0.0,
2020-03-25,2,Azua,3.0,4.0,,,,0.0,0.0,
2020-03-25,3,Baoruco,0.0,0.0,,,,0.0,0.0,
2020-03-25,4,Barahona,0.0,2.0,,,,0.0,0.0,
2020-03-25,5,Dajabón,0.0,0.0,,,,0.0,0.0,
2020-03-25,1,Distrito Nacional,57.0,235.0,,,,0.0,1.0,
2020-03-25,6,Duarte,14.0,43.0,,,,0.0,4.0,
2020-03-25,8,El Seibo,0.0,0.0,,,,0.0,0.0,
2020-03-25,7,Elías Piña,0.0,0.0,,,,0.0,0.0,
2020-03-25,9,Espaillat,5.0,10.0,,,,0.0,0.0,
2020-03-25,30,Hato Mayor,0.0,2.0,,,,0.0,0.0,
2020-03-25,19,Hermanas Mirabal,0.0,3.0,,,,0.0,0.0,
2020-03-25,10,Independencia,0.0,1.0,,,,0.0,0.0,
2020-03-25,11,La Altagracia,-1.0,11.0,,,,0.0,0.0,
2020-03-25,12,La Romana,1.0,6.0,,,,0.0,0.0,
2020-03-25,13,La Vega,3.0,11.0,,,,0.0,0.0,
2020-03-25,14,María Trinidad Sánchez,1.0,4.0,,,,0.0,0.0,
2020-03-25,28,Monseñor Nouel,0.0,3.0,,,,0.0,0.0,
2020-03-25,15,Monte Cristi,0.0,0.0,,,,0.0,0.0,
2020-03-25,29,Monte Plata,0.0,0.0,,,,0.0,0.0,
2020-03-25,16,Pedernales,0.0,0.0,,,,0.0,0.0,
2020-03-25,17,Peravia,0.0,0.0,,,,0.0,0.0,
2020-03-25,18,Puerto Plata,2.0,7.0,,,,0.0,0.0,
2020-03-25,20,Samaná,0.0,7.0,,,,0.0,1.0,
2020-03-25,21,San Cristóbal,1.0,5.0,,,,0.0,0.0,
2020-03-25,31,San José de Ocoa,0.0,0.0,,,,0.0,0.0,
2020-03-25,22,San Juan,0.0,2.0,,,,0.0,1.0,
2020-03-25,23,San Pedro de Macorís,2.0,12.0,,,,0.0,1.0,
2020-03-25,24,Sánchez Ramírez,0.0,6.0,,,,0.0,0.0,
2020-03-25,25,Santiago,4.0,57.0,,,,0.0,2.0,
2020-03-25,26,Santiago Rodríguez,0.0,0.0,,,,0.0,0.0,
2020-03-25,32,Santo Domingo,3.0,55.0,,,,0.0,0.0,
2020-03-25,27,Valverde,1.0,2.0,,,,0.0,0.0,
2020-03-26,2,Azua,0.0,4.0,,,,0.0,0.0,
2020-03-26,3,Baoruco,0.0,0.0,,,,0.0,0.0,
2020-03-26,4,Barahona,2.0,4.0,,,,0.0,0.0,
2020-03-26,5,Dajabón,0.0,0.0,,,,0.0,0.0,
2020-03-26,1,Distrito Nacional,38.0,273.0,,,,1.0,2.0,
2020-03-26,6,Duarte,16.0,59.0,,,,8.0,12.0,
2020-03-26,8,El Seibo,0.0,0.0,,,,0.0,0.0,
2020-03-26,7,Elías Piña,0.0,0.0,,,,0.0,0.0,
2020-03-26,9,Espaillat,0.0,10.0,,,,0.0,0.0,
2020-03-26,30,Hato Mayor,0.0,2.0,,,,0.0,0.0,
2020-03-26,19,Hermanas Mirabal,1.0,4.0,,,,0.0,0.0,
2020-03-26,10,Independencia,0.0,1.0,,,,0.0,0.0,
2020-03-26,11,La Altagracia,0.0,11.0,,,,0.0,0.0,
2020-03-26,12,La Romana,2.0,8.0,,,,0.0,0.0,
2020-03-26,13,La Vega,5.0,16.0,,,,0.0,0.0,
2020-03-26,14,María Trinidad Sánchez,0.0,4.0,,,,0.0,0.0,
2020-03-26,28,Monseñor Nouel,1.0,4.0,,,,1.0,1.0,
2020-03-26,15,Monte Cristi,0.0,0.0,,,,0.0,0.0,
2020-03-26,29,Monte Plata,0.0,0.0,,,,0.0,0.0,
2020-03-26,16,Pedernales,0.0,0.0,,,,0.0,0.0,
2020-03-26,17,Peravia,1.0,1.0,,,,0.0,0.0,
2020-03-26,18,Puerto Plata,4.0,11.0,,,,0.0,0.0,
2020-03-26,20,Samaná,1.0,8.0,,,,0.0,1.0,
2020-03-26,21,San Cristóbal,1.0,6.0,,,,0.0,0.0,
2020-03-26,31,San José de Ocoa,0.0,0.0,,,,0.0,0.0,
2020-03-26,22,San Juan,0.0,2.0,,,,0.0,1.0,
2020-03-26,23,San Pedro de Macorís,1.0,13.0,,,,0.0,1.0,
2020-03-26,24,Sánchez Ramírez,0.0,6.0,,,,0.0,0.0,
2020-03-26,25,Santiago,9.0,66.0,,,,0.0,2.0,
2020-03-26,26,Santiago Rodríguez,0.0,0.0,,,,0.0,0.0,
2020-03-26,32,Santo Domingo,11.0,66.0,,,,0.0,0.0,
2020-03-26,27,Valverde,0.0,2.0,,,,0.0,0.0,
2020-03-27,2,Azua,1.0,5.0,,,,0.0,0.0,
2020-03-27,3,Baoruco,0.0,0.0,,,,0.0,0.0,
2020-03-27,4,Barahona,0.0,4.0,,,,0.0,0.0,
2020-03-27,5,Dajabón,0.0,0.0,,,,0.0,0.0,
2020-03-27,1,Distrito Nacional,48.0,321.0,,,,2.0,4.0,
2020-03-27,6,Duarte,6.0,65.0,,,,1.0,13.0,
2020-03-27,8,El Seibo,0.0,0.0,,,,0.0,0.0,
2020-03-27,7,Elías Piña,0.0,0.0,,,,0.0,0.0,
2020-03-27,9,Espaillat,1.0,11.0,,,,0.0,0.0,
2020-03-27,30,Hato Mayor,0.0,2.0,,,,0.0,0.0,
2020-03-27,19,Hermanas Mirabal,6.0,10.0,,,,0.0,0.0,
2020-03-27,10,Independencia,0.0,1.0,,,,0.0,0.0,
2020-03-27,11,La Altagracia,6.0,17.0,,,,0.0,0.0,
2020-03-27,12,La Romana,5.0,13.0,,,,0.0,0.0,
2020-03-27,13,La Vega,17.0,33.0,,,,1.0,1.0,
2020-03-27,14,María Trinidad Sánchez,0.0,4.0,,,,0.0,0.0,
